t-SNE-1,t-SNE-2,index,L1,L2,L3,L4,противоион,Номер_в_статье,"IC50,μM±Dark","IC50,μM(Light)",PI,"λex,nm",Клеточная линия,"Conditions,O2%","Время, h",DOI,Unnamed: 14,Unnamed: 15
13.740292,22.48243,1301,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C(=N/CCc1ccccc1)\c1ccccc1P(c1ccccc1)c1ccccc1,,F[P-](F)(F)(F)(F)F,Ir3,2.9,,,,A549,,24,10.1039/c9qi01492f,,
21.529293,-21.02457,1357,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(C(=O)NCCc3c[nH]c4ccccc34)ccn2)c1,,F[P-](F)(F)(F)(F)F,1a,6.3,,,,HeLa,,48,10.1021/ic801818x,,
21.549526,-21.517336,1360,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(C(=O)NCCCCCC(=O)NCCc3c[nH]c4ccccc34)ccn2)c1,,F[P-](F)(F)(F)(F)F,2b,2.4,,,,HeLa,,48,10.1021/ic801818x,,
-51.375427,-1.7915094,1367,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C(=C/c1nc2c3cccnc3c3ncccc3c2[nH]1)\c1ccccc1,,F[P-](F)(F)(F)(F)F,Ir1,362.0,5.37 ± 0.36 ,,450,A549,,24,10.1021/acs.inorgchem.0c01509,,
-50.5834,-1.2818761,1368,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=[N+]([O-])c1ccc(/C=C/c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,,F[P-](F)(F)(F)(F)F,Ir2,704.0,8.76 ± 0.69 ,,450,A549,,24,10.1021/acs.inorgchem.0c01509,,
-51.43762,-2.8713336,1369,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,COc1ccc(/C=C/c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,,F[P-](F)(F)(F)(F)F,Ir3,242.0,1.35 ± 0.14,,450,A549,,24,10.1021/acs.inorgchem.0c01509,,
-52.34212,-2.1392353,1370,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CN(C)c1ccc(/C=C/c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,,F[P-](F)(F)(F)(F)F,Ir4,314.0,5.91 ± 0.06,,450,A549,,24,10.1021/acs.inorgchem.0c01509,,
-15.58775,-1.5547167,1391,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(CN(Cc2ccccn2)c2cc3cccnc3c3ncccc23)nc1,,F[P-](F)(F)(F)(F)F,1a,4.1,,,,HeLa,,48,10.1021/ic201153d,,
-14.586451,-1.9113597,1395,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CN(C)c1cc2cccnc2c2ncccc12,,F[P-](F)(F)(F)(F)F,3a,3.1,,,,HeLa,,48,10.1021/ic201153d,,
2.0630972,16.953754,1424,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CNC(=S)NN,,[Cl-],1,15.0,,,,T47D,,48,10.1021/ic302219v,,
2.9776092,16.021418,1425,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,NNC(=S)Nc1ccccc1,,[Cl-],2,9.95,,,,T47D,,48,10.1021/ic302219v,,
3.3849428,15.453837,1426,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,NNC(=S)Nc1cccc2ccccc12,,[Cl-],3,9.93,,,,T47D,,48,10.1021/ic302219v,,
-13.228886,-3.4234061,1492,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=[N+]([O-])c1cc2cccnc2c2ncccc12,,,1,3.6,,,,SGC-7901,,48,10.3390/molecules24173129,,
-9.381844,-5.412714,1499,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Nc1c([N+](=O)[O-])c2cccnc2c2ncccc12,,,2,14.1,,,,SGC-7901,,48,10.3390/molecules24173129,,
-9.948077,-4.887894,1506,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Nc1c(N)c2cccnc2c2ncccc12,,,3,11.1,,,,SGC-7901,,48,10.3390/molecules24173129,,
-9.267996,-46.445366,1513,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-n2c(-c3ccc4cc5ccccc5cc4c3)nc3c4cccnc4c4ncccc4c32)cc1,,[Cl-],2-IrAn,0.85,0.72 ± 0.68,,405,A549,Hypoxia(1%),48,10.1021/jacs.1c13137,,
-10.786112,-45.93113,1514,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-n2c(-c3ccc4c(c3)C3OOC4c4ccccc43)nc3c4cccnc4c4ncccc4c32)cc1,,[Cl-],2-O-IrAn,41.42,0.06 ± 1.80,,405,A549,Hypoxia(1%),48,10.1021/jacs.1c13137,,
0.021674613,20.743002,1527,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C[S+](C)[O-],C[S+](C)[O-],F[P-](F)(F)(F)(F)F,LIr1,100.0,,,,HeLa,,48,10.1021/ja202344c,,
-16.21379,-10.306369,1530,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Nc1ccc(-c2ccc3nc4c5cccnc5c5ncccc5c4nc3c2)cc1N,,F[P-](F)(F)(F)(F)F,Ir-1,13.8,,,,BEL-7402,,48,10.1016/j.poly.2018.09.057,,
2.1664476,23.275131,1587,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cn1ccnc1,Cn1ccnc1,O=S(=O)([O-])C(F)(F)F,Ir2,13.18,0.55 ± 0.01,24.0,425,A549,,48,10.1039/C7DT02477K,,
9.917144,10.591897,1588,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1cn[nH]c1,c1cn[nH]c1,O=S(=O)([O-])C(F)(F)F,Ir3,30.2,0.74 ± 0.03,40.8,425,A549,,48,10.1039/C7DT02477K,,
-0.024673184,20.367123,1589,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CC#N,CC#N,O=S(=O)([O-])C(F)(F)F,IrP,22.91,10.23 ± 0.9,2.0,425,A549,,48,10.1039/C7DT02477K,,
8.815222,-6.5662055,1613,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,COc1ccc2cc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)c(SC)nc2c1,,F[P-](F)(F)(F)(F)F,1,3.46,,,,HeLa,,24,10.1039/C7DT01015J,,
7.953953,-7.7806277,1614,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,COc1ccc2[nH]c(=O)c(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2c1,,F[P-](F)(F)(F)(F)F,2,6.82,,,,HeLa,,24,10.1039/C7DT01015J,,
7.572816,-8.292555,1615,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccc2[nH]c(=O)c(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2c1,,F[P-](F)(F)(F)(F)F,3,7.46,,,,HeLa,,24,10.1039/C7DT01015J,,
-3.1499078,3.9156518,1639,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1nc2ccccc2c(=O)n1/N=C/c1ccc2ccccc2n1,,[O-][Cl+3]([O-])([O-])[O-],1,54.0,,,,HeLa,,48,10.1016/j.ica.2021.120735,,
-4.6951823,15.823092,1660,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCN(CC)c1ccc(-c2nc(-n3nc(C)cc3C)nc(-n3nc(C)cc3C)n2)cc1,,F[P-](F)(F)(F)(F)F,С2,1.5,,,,HeLa,,24,10.1002/ejic.201800382,,
-14.5248165,-7.2133718,1670,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Brc1cc2nc3c4cccnc4c4ncccc4c3nc2cc1Br,,F[P-](F)(F)(F)(F)F,1,2.44,,,,MDA-DB 231,,48,10.1016/j.inoche.2020.108012,,
-7.363946,0.49143457,1688,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,[O-]c1ccc(Br)c2cccnc12,,,Ir-1,3.59,,,,HeLa,,24,10.1016/j.inoche.2020.107854,,
-20.148405,0.8863619,1700,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1c(CC(=O)Nc2cc3cccnc3c3ncccc23)c2ccccc2n1Cc1ccc(Cl)cc1,,F[P-](F)(F)(F)(F)F,1,100.0,,,,HEK-293,,72,10.1039/C6CC08109F,,
-19.853855,1.1184052,1704,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1c(CC(=O)Nc2cc3cccnc3c3ncccc23)c2ccccc2n1C(=O)c1ccc(Cl)cc1,,F[P-](F)(F)(F)(F)F,2,100.0,,,,HeLa,,72,10.1039/C6CC08109F,,
-13.016616,-9.980972,1715,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1cnc2c(c1)c1nc3c(nc1c1cccnc12)CCCC3,,F[P-](F)(F)(F)(F)F,Ir-1,2.4,,,,HeLa,,24,10.1016/j.inoche.2019.107594,,
-1.1231729,-48.132946,1742,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C(OCCCOc1ccc(-c2nc3c4cccnc4c4ncccc4c3n2-c2ccc(OCCCOC(=O)C(Cl)Cl)cc2)cc1)C(Cl)Cl,,[Cl-],Ir1,2.1,0.36±0.11,5.8,,A549,405,72,10.1039/C7CC05518H,,
-1.8467777,-47.538322,1743,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C(OCCCOc1ccc(-c2nc3c4cccnc4c4ncccc4c3n2-c2ccccc2)cc1)C(Cl)Cl,,[Cl-],Ir2,3.82,0.46±0.13,8.3,,A549,405,72,10.1039/C7CC05518H,,
-0.9678114,-47.217007,1744,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C(OCCCOc1ccc(-n2c(-c3ccccc3)nc3c4cccnc4c4ncccc4c32)cc1)C(Cl)Cl,,[Cl-],Ir3,3.92,0.52±0.02,7.5,,A549,405,72,10.1039/C7CC05518H,,
-51.996014,7.075492,1758,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Oc1cccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c1,,[Cl-],IrT,1.7,,,,HeLa,,24,10.1016/j.inoche.2018.06.011,,
-5.277243,39.034416,1766,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C/C(=N\c1c(C)cccc1C)[n+]1[c-]n(C)cc1,,,Ir1,4.95,,,,A549,,24,10.1016/j.dyepig.2018.09.044,,
-3.8501735,39.113804,1770,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCn1[c-][n+](/C(C)=N/c2c(C)cccc2C)cc1,,,Ir2,4.06,,,,A549,,24,10.1016/j.dyepig.2018.09.044,,
-3.7687652,38.224743,1774,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCCCn1[c-][n+](/C(C)=N/c2c(C)cccc2C)cc1,,,Ir3,2.62,,,,A549,,24,10.1016/j.dyepig.2018.09.044,,
-5.4278965,40.169796,1778,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C/C(=N\c1c(C(C)C)cccc1C(C)C)[n+]1[c-]n(C)cc1,,,Ir4,2.29,,,,A549,,24,10.1016/j.dyepig.2018.09.044,,
-4.1552296,40.451485,1782,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCn1[c-][n+](/C(C)=N/c2c(C(C)C)cccc2C(C)C)cc1,,,Ir5,1.78,,,,A549,,24,10.1016/j.dyepig.2018.09.044,,
0.9692151,18.864553,1787,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CN(C)C(=N)NC(=N)N,,F[P-](F)(F)(F)(F)F,Ir2,26.0,,,,A549,Normoxia(21%),48,10.1039/D0CC07104H,,
16.078777,-14.722109,1814,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C([O-])c1ccnc(-c2cc(C(=O)O)ccn2)c1,,,1a,100.0,,,,HeLa,,48,10.1038/srep38954,,
15.943829,-16.200977,1815,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,COC(=O)c1ccnc(-c2cc(C(=O)OC)ccn2)c1,,F[P-](F)(F)(F)(F)F,2a,35.1,,,,HeLa,,48,10.1038/srep38954,,
15.478051,-17.24626,1816,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCOC(=O)c1ccnc(-c2cc(C(=O)OCC)ccn2)c1,,F[P-](F)(F)(F)(F)F,3a,15.8,,,,HeLa,,48,10.1038/srep38954,,
15.301635,-18.092033,1817,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCCCOC(=O)c1ccnc(-c2cc(C(=O)OCCCC)ccn2)c1,,F[P-](F)(F)(F)(F)F,4a,2.1,,,,HeLa,,48,10.1038/srep38954,,
14.470352,-16.78081,1818,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CC(C)COC(=O)c1ccnc(-c2cc(C(=O)OCC(C)C)ccn2)c1,,F[P-](F)(F)(F)(F)F,5a,2.2,,,,HeLa,,48,10.1038/srep38954,,
11.0078945,7.6317925,1872,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2ncc[nH]2)nc1,,F[P-](F)(F)(F)(F)F,Ir2,6.9,,,,HeLa,,48,10.1039/C8SC04520H,,
10.457112,18.723513,1922,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(P(CP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,,,Ir1,1.0,,,,A549,,48,10.1039/C8SC04242J,,
10.579554,20.497156,1924,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C(=C/P(c1ccccc1)c1ccccc1)\P(c1ccccc1)c1ccccc1,,,Ir3,0.72,,,,A549,,48,10.1039/C8SC04242J,,
10.847048,24.013594,1950,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,[O-]c1ccccc1/C=N/c1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,,,1-Ir,0.145,,,,HeLa,,72,10.1039/D1SC00126D,,
11.78235,-2.107601,1951,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2nc3ccccc3[n-]2)nc1,,F[P-](F)(F)(F)(F)F,1,200.0,,,,CHO,,24,10.1039/C0CC03705B,,
18.658709,5.3489265,1952,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2nc3ccccc3[nH]2)nc1,,,2,200.0,,,,CHO,,24,10.1039/C0CC03705B,,
10.316387,-0.5455548,1953,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,,,Ir(ppy)3,35.0,,,,CHO,,24,10.1039/C0CC03705B,,
16.337866,30.825588,1966,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCCn1ccnc1,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCCn1ccnc1,F[P-](F)(F)(F)(F)F,Ir1,2.5,,,,A549R,,48,10.1039/D1CC02178H,,
16.786812,30.945549,1967,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCCNc1ccnc(-c2ccccn2)c1,,F[P-](F)(F)(F)(F)F,Ir2,2.68,,,,A549R,,48,10.1039/D1CC02178H,,
-54.213024,10.08742,1976,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(CCc2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,,F[P-](F)(F)(F)(F)F,1,17.2,,,,SGC-7901,,48,10.1007/s00775-022-01943-6,,
-52.22282,10.119239,1978,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C(#Cc1nc2c3cccnc3c3ncccc3c2[nH]1)c1ccccc1,,F[P-](F)(F)(F)(F)F,3,4.4,,,,SGC-7901,,48,10.1007/s00775-022-01943-6,,
-48.729465,11.312355,1991,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc([S+](c2ccccc2)c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,,F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,Ir-PAG,18.8,0.032±0.006,588,425,A549,Normoxia(21%),48,10.1039/C9CC04871E,,
-49.945908,9.423732,1992,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,,F[P-](F)(F)(F)(F)F,Ir-PH,6.8,0.025±0.003,272,425,A549,Normoxia(21%),48,10.1039/C9CC04871E,,
-50.21611,10.79188,1993,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(Sc2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,,F[P-](F)(F)(F)(F)F,Ir-SPH,7.1,0.028±0.004,254,425,A549,Normoxia(21%),48,10.1039/C9CC04871E,,
-18.408337,-7.6177325,2003,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(Oc2ccc3nc4c5cccnc5c5ncccc5c4nc3c2)cc1,,F[P-](F)(F)(F)(F)F,1,5.2,,,,A549,,48,10.1007/s00775-021-01895-3,,
24.346186,24.005089,2013,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1cc(S(=O)(=O)[O-])cc(C)c1/N=C/c1ccccn1,,,Ir1,60.3,,,,A549,,48,10.1016/j.dyepig.2020.108220,,
24.640715,23.253134,2016,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCc1cc(S(=O)(=O)[O-])cc(CC)c1/N=C/c1ccccn1,,,Ir2,53.4,,,,A549,,48,10.1016/j.dyepig.2020.108220,,
25.086706,24.330238,2019,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CC(C)c1cc(S(=O)(=O)[O-])cc(C(C)C)c1/N=C/c1ccccn1,,,Ir3,39.9,,,,A549,,48,10.1016/j.dyepig.2020.108220,,
19.336142,4.3599706,2025,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2[nH]c(-c3ccnc(-c4cc(-c5nc6ccccc6[nH]5)ccn4)c3)nc2c1,,F[P-](F)(F)(F)(F)F,Ir1,0.69,,,,A549,,48,10.1007/s00775-020-01783-2,,
12.309176,-0.23153608,2041,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Nc1nc(N)nc(-c2ccccn2)n1,,F[P-](F)(F)(F)(F)F,1,22.3,,,,SGC-7901,,48,10.1007/s00775-018-1635-8,,
-51.779827,12.926779,2064,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C1=CC2CC1CC2c1nc2c3cccnc3c3ncccc3c2[nH]1,,F[P-](F)(F)(F)(F)F,Ir-1,3.9,,,,SGC-7901,,24,10.1007/s00775-016-1401-8,,
21.869734,-7.1491766,2122,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(-c3nnc(-c4ccccc4)nn3)ccn2)c1,,F[P-](F)(F)(F)(F)F,2,50.0,0.68 ± 0.05,> 74.1,365,HeLa,,2,10.1039/D1CC00545F,,
21.360386,-18.510841,2123,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(C(=O)NCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ccn2)c1,,F[P-](F)(F)(F)(F)F,1,6.4,,,,HeLa,,48,10.1039/C1CC11423A,,
-2.0906487,31.07948,2144,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cn1[c-][n+](Cn2[c-][n+](C)cc2)cc1,,[Cl-],1,1.5,0.15 ± 0.02,,365,HeLa,,48,10.1016/j.biomaterials.2013.06.028,,
0.4508592,32.15421,2145,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCn1[c-][n+](Cn2[c-][n+](CC)cc2)cc1,,[Cl-],2,1.2,0.13 ± 0.01,,365,HeLa,,48,10.1016/j.biomaterials.2013.06.028,,
-0.18237324,34.378265,2146,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCCCn1[c-][n+](Cn2[c-][n+](CCCC)cc2)cc1,,[Cl-],3,1.0,0.021 ± 0.003,,365,HeLa,,48,10.1016/j.biomaterials.2013.06.028,,
1.0304618,-19.406977,2239,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCNc1cc2c(cc1C)C1(c3cc(C)c(NCC)cc3O2)c2ccccc2C(=O)N1/N=C/c1ccnc(-c2cc(C)ccn2)c1,,F[P-](F)(F)(F)(F)F,1,10.4,,,,A549,,24,10.1016/j.dyepig.2018.10.019,,
0.82215184,-20.393719,2244,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21c2ccccc2C(=O)N1/N=C/c1ccnc(-c2cc(C)ccn2)c1,,F[P-](F)(F)(F)(F)F,2,100.0,,,,A549,,24,10.1016/j.dyepig.2018.10.019,,
-0.27822873,-19.03953,2249,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCNc1cc2c(cc1C)C1(c3cc(C)c(NCC)cc3O2)c2ccccc2C(=O)N1/N=C/c1cc2cccnc2c2ncccc12,,F[P-](F)(F)(F)(F)F,3,4.6,,,,A549,,24,10.1016/j.dyepig.2018.10.019,,
-0.62169135,-19.98038,2254,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C21c2ccccc2C(=O)N1/N=C/c1cc2cccnc2c2ncccc12,,F[P-](F)(F)(F)(F)F,4,100.0,,,,A549,,24,10.1016/j.dyepig.2018.10.019,,
-12.162529,-8.0770235,2277,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,COc1ccc(OC)c2nc3c4cccnc4c4ncccc4c3nc12,,F[P-](F)(F)(F)(F)F,1,4.1,,,,SGC-7901,,48,10.1039/c9nj01001g,,
9.438788,1.9990747,2298,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)cc(-c3ccccn3)n2)nc1,,F[P-](F)(F)(F)(F)F,1,6.31,0.0027 ± 0.0002,2337,420,SK-OV-3,,24,10.1039/C9CC09763E,,
10.863604,0.9970112,2299,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,,F[P-](F)(F)(F)(F)F,2,5.47,0.35 ± 0.27,16,420,SK-OV-3,,24,10.1039/C9CC09763E,,
-49.10635,5.9198914,2302,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=c1[nH]c2ccccc2cc1-c1nc2c3cccnc3c3ncccc3c2[nH]1,,,1,60.0,,,,HeLa,,48,10.1039/C8NJ03390K,,
-12.29725,-1.1016259,2304,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=C(CCCCCCC(=O)Nc1cc2cccnc2c2ncccc12)NO,,F[P-](F)(F)(F)(F)F,1,58.9,3.4  0.3,"17,3",365,HeLa,,48,10.1039/C4CC05215C,,
-7.461853,-0.45360497,2327,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,[O-]c1ccc(F)c2cccnc12,,,Ir-1,3.26,,,,HeLa,,24,10.1039/D0NJ00465K,,
-11.322279,-4.7845426,2339,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1cnc2c(c1)c1nsnc1c1cccnc12,,[Cl-],1,100.0,,,,HeLa,,48,10.1039/D0NJ03421E,,
-48.034973,3.0149271,2369,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,O=Cc1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,,F[P-](F)(F)(F)(F)F,Ir-1,200.0,6.1 ± 0.6,,490,SGC-7901,,48,10.1039/C7RA00732A,,
14.435048,8.712255,2377,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2c(c1)[nH]c1c(-c3ncc[nH]3)nccc12,,F[P-](F)(F)(F)(F)F,1,19.5,0.88 ± 0.08,"22,2",425,A549,,48,10.1039/C5SC01955A,,
15.228869,8.496383,2378,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2[nH]c(-c3nccc4c3[nH]c3ccccc34)nc2c1,,F[P-](F)(F)(F)(F)F,2,100.0,0.12 ± 0.03,>833,425,A549,,48,10.1039/C5SC01955A,,
20.540712,-15.0927305,2401,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(CNC(=O)CCCCC3CCSS3)ccn2)c1,,F[P-](F)(F)(F)(F)F,Ir2,6.74,,,,A549,,48,10.1039/C9RA10357K,,
26.097878,-18.461298,2455,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,Cc1ccnc(-c2cc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)ccn2)c1,,F[P-](F)(F)(F)(F)F,Ir-TEMPO1,14.5,,,,A2780,,24,10.1039/C7SC03216A,,
26.518196,-18.50546,2460,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CC1(C)CC(NC(=O)c2ccnc(-c3cc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)ccn3)c2)CC(C)(C)N1[O],,F[P-](F)(F)(F)(F)F,Ir-TEMPO2,3.0,,,,A2780,,24,10.1039/C7SC03216A,,
19.785103,-2.9540884,2465,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,c1ccc2sc(-c3ccnc(-c4cc(-c5nc6ccccc6s5)ccn4)c3)nc2c1,,[Cl-],OnIr1,0.84,,,,BEL-7404,,48,10.1039/C8SC01142G,,
-1.7173576,31.871082,2574,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,C[n+]1[c-]n(Cn2[c-][n+](C)cc2)cc1,,F[P-](F)(F)(F)(F)F,1a,14.4,,,,HeLa,,72,10.1039/C5SC04458H,,
-0.7193479,33.726418,2576,[c-]1ccccc1-c1ccccn1,[c-]1ccccc1-c1ccccn1,CCCC[n+]1[c-]n(Cn2[c-][n+](CCCC)cc2)cc1,,O=S(=O)([O-])C(F)(F)F,1b,1.6,,,,HeLa,,72,10.1039/C5SC04458H,,
